VENUE_ID;VENUE_STATUS;INTEGRATION_SOURCE;SMARTSPOT_ENABLED;ADDITIONAL_PHOTOS;REVIEWS;REV_30_DAYS;VENUE_LIFECYCLE
293;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$8.233 ;ESTABLISHED
294;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$123 ;ESTABLISHED
295;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$1.039 ;ESTABLISHED
296;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$88 ;ESTABLISHED
297;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.132 ;ESTABLISHED
298;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$100 ;ESTABLISHED
299;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$92 ;ESTABLISHED
300;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.920 ;ESTABLISHED
301;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$63 ;ESTABLISHED
302;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$30 ;ESTABLISHED
303;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$24 ;ESTABLISHED
304;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.517 ;ESTABLISHED
305;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$641 ;ESTABLISHED
306;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$5 ;ESTABLISHED
307;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.919 ;ESTABLISHED
308;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.800 ;ESTABLISHED
309;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$910 ;ESTABLISHED
310;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$89 ;ESTABLISHED
311;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$99 ;ESTABLISHED
312;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$67 ;ESTABLISHED
313;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$69 ;ESTABLISHED
314;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$106 ;ESTABLISHED
315;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$509 ;ESTABLISHED
316;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.286 ;ESTABLISHED
317;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$54 ;ESTABLISHED
318;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$2.988 ;ESTABLISHED
319;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$785 ;ESTABLISHED
320;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$4.747 ;ESTABLISHED
321;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$2.070 ;ESTABLISHED
322;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$261 ;ESTABLISHED
323;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.859 ;ESTABLISHED
324;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$254 ;EARLY
325;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$13 ;ESTABLISHED
326;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$28 ;ESTABLISHED
327;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$69 ;ESTABLISHED
328;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$236 ;ESTABLISHED
329;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$656 ;ESTABLISHED
330;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.487 ;ESTABLISHED
331;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$556 ;ESTABLISHED
332;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$683 ;ESTABLISHED
333;CHURNED;MANUAL;FALSE;TRUE;FALSE;R$43 ;ESTABLISHED
334;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$3.768 ;ESTABLISHED
335;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$16 ;ESTABLISHED
336;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$7.695 ;ESTABLISHED
337;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$5 ;ESTABLISHED
338;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$76 ;ESTABLISHED
339;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$9 ;ESTABLISHED
340;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$55 ;ESTABLISHED
341;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$90 ;ESTABLISHED
342;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$5.398 ;ESTABLISHED
343;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$339 ;ESTABLISHED
344;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$78 ;EARLY
345;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$32 ;ESTABLISHED
346;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$95 ;ESTABLISHED
347;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.253 ;ESTABLISHED
348;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$455 ;ESTABLISHED
349;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$941 ;ESTABLISHED
350;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$19 ;ESTABLISHED
351;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$19 ;ESTABLISHED
352;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$50 ;EARLY
353;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$34 ;ESTABLISHED
354;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$6.157 ;ESTABLISHED
355;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$66 ;EARLY
356;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.060 ;ESTABLISHED
357;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$27 ;ESTABLISHED
358;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$5.062 ;ESTABLISHED
359;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$583 ;ESTABLISHED
360;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$138 ;ESTABLISHED
361;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$63 ;ESTABLISHED
362;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7 ;ESTABLISHED
363;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$228 ;ESTABLISHED
364;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.854 ;ESTABLISHED
365;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$964 ;ESTABLISHED
366;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$5 ;ESTABLISHED
367;CHURNED;INTEGRATED;TRUE;FALSE;FALSE;R$17 ;ESTABLISHED
368;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.159 ;ESTABLISHED
369;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$80 ;ESTABLISHED
370;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$6.994 ;EARLY
371;CHURNED;INTEGRATED;TRUE;FALSE;FALSE;R$43 ;ESTABLISHED
372;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$68 ;ESTABLISHED
373;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$308 ;ESTABLISHED
374;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$87 ;ESTABLISHED
375;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$517 ;ESTABLISHED
376;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8 ;ESTABLISHED
377;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$62 ;ESTABLISHED
378;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$750 ;ESTABLISHED
379;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$217 ;ESTABLISHED
380;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$95 ;EARLY
381;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$15 ;ESTABLISHED
382;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$13 ;ESTABLISHED
383;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$130 ;ESTABLISHED
384;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$99 ;ESTABLISHED
385;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$11 ;ESTABLISHED
386;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$775 ;ESTABLISHED
387;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$1 ;ESTABLISHED
388;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$518 ;ESTABLISHED
389;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.667 ;ESTABLISHED
390;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$75 ;ESTABLISHED
391;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$680 ;ESTABLISHED
392;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$7 ;ESTABLISHED
393;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$664 ;ESTABLISHED
394;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.198 ;ESTABLISHED
395;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$611 ;ESTABLISHED
396;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$38 ;ESTABLISHED
397;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$278 ;ESTABLISHED
398;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$88 ;ESTABLISHED
399;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$330 ;ESTABLISHED
400;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$294 ;EARLY
401;CHURNED;INTEGRATED;FALSE;FALSE;FALSE;R$49 ;ESTABLISHED
402;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$167 ;EARLY
403;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.293 ;ESTABLISHED
404;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$9 ;ESTABLISHED
405;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$73 ;ESTABLISHED
406;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$50 ;ESTABLISHED
407;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.296 ;ESTABLISHED
408;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.609 ;ESTABLISHED
409;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$59 ;ESTABLISHED
410;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$3.462 ;ESTABLISHED
411;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$487 ;ESTABLISHED
412;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$490 ;ESTABLISHED
413;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$38 ;ESTABLISHED
414;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$36 ;ESTABLISHED
415;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$581 ;ESTABLISHED
416;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$39 ;ESTABLISHED
417;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$51 ;ESTABLISHED
418;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.629 ;ESTABLISHED
419;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$527 ;ESTABLISHED
420;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$100 ;ESTABLISHED
421;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$481 ;ESTABLISHED
422;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.740 ;ESTABLISHED
423;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8 ;ESTABLISHED
424;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$84 ;ESTABLISHED
425;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$567 ;ESTABLISHED
426;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$21 ;ESTABLISHED
427;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$61 ;ESTABLISHED
428;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$65 ;ESTABLISHED
429;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$34 ;ESTABLISHED
430;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$79 ;ESTABLISHED
431;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$99 ;ESTABLISHED
432;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$34 ;ESTABLISHED
433;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$16 ;EARLY
434;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$31 ;ESTABLISHED
435;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$6.866 ;ESTABLISHED
436;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.836 ;ESTABLISHED
437;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$7.011 ;ESTABLISHED
438;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$30 ;ESTABLISHED
439;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$443 ;ESTABLISHED
440;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.711 ;ESTABLISHED
441;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$776 ;ESTABLISHED
442;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.414 ;ESTABLISHED
443;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$32 ;ESTABLISHED
444;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.882 ;ESTABLISHED
445;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$12 ;ESTABLISHED
446;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$18 ;ESTABLISHED
447;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$5.106 ;ESTABLISHED
448;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$3.989 ;ESTABLISHED
449;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$10 ;ESTABLISHED
450;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$69 ;ESTABLISHED
451;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$90 ;ESTABLISHED
452;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$4 ;ESTABLISHED
453;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$98 ;ESTABLISHED
454;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$257 ;ESTABLISHED
455;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$539 ;ESTABLISHED
456;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$25 ;EARLY
457;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$907 ;ESTABLISHED
458;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$1.103 ;ESTABLISHED
459;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$52 ;ESTABLISHED
460;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.144 ;ESTABLISHED
461;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$412 ;ESTABLISHED
462;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$941 ;ESTABLISHED
463;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$377 ;ESTABLISHED
464;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$290 ;ESTABLISHED
465;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$93 ;ESTABLISHED
466;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$36 ;ESTABLISHED
467;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.494 ;ESTABLISHED
468;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$870 ;ESTABLISHED
469;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$55 ;ESTABLISHED
470;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.046 ;ESTABLISHED
471;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$476 ;ESTABLISHED
472;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$6 ;ESTABLISHED
473;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$46 ;ESTABLISHED
474;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.974 ;ESTABLISHED
475;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$40 ;ESTABLISHED
476;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$66 ;ESTABLISHED
477;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.349 ;ESTABLISHED
478;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$34 ;ESTABLISHED
479;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$33 ;ESTABLISHED
480;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$63 ;ESTABLISHED
481;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$37 ;ESTABLISHED
482;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$38 ;ESTABLISHED
483;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$9.952 ;ESTABLISHED
484;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.189 ;ESTABLISHED
485;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$18 ;ESTABLISHED
486;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$9 ;ESTABLISHED
487;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.876 ;ESTABLISHED
488;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$500 ;ESTABLISHED
489;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$84 ;ESTABLISHED
490;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$33 ;ESTABLISHED
491;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$59 ;ESTABLISHED
492;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$57 ;ESTABLISHED
493;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$706 ;ESTABLISHED
494;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$284 ;EARLY
495;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$8.625 ;ESTABLISHED
496;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$50 ;ESTABLISHED
497;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$812 ;ESTABLISHED
498;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$664 ;EARLY
499;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$69 ;ESTABLISHED
500;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$85 ;ESTABLISHED
501;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$35 ;ESTABLISHED
502;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.989 ;ESTABLISHED
503;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$9 ;EARLY
504;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$251 ;ESTABLISHED
505;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$14 ;ESTABLISHED
506;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$28 ;ESTABLISHED
507;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$938 ;EARLY
508;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$82 ;ESTABLISHED
509;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$5 ;ESTABLISHED
510;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$97 ;ESTABLISHED
511;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$5.220 ;ESTABLISHED
512;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.124 ;EARLY
513;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$607 ;ESTABLISHED
514;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$58 ;ESTABLISHED
515;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$856 ;ESTABLISHED
516;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$100 ;ESTABLISHED
517;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$67 ;ESTABLISHED
518;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$45 ;ESTABLISHED
519;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$495 ;ESTABLISHED
520;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$88 ;ESTABLISHED
521;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$82 ;ESTABLISHED
522;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$144 ;ESTABLISHED
523;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$8 ;ESTABLISHED
524;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$215 ;ESTABLISHED
525;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$80 ;ESTABLISHED
526;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$6.653 ;ESTABLISHED
527;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$15 ;ESTABLISHED
528;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$93 ;ESTABLISHED
529;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$12 ;EARLY
530;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$19 ;ESTABLISHED
531;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$23 ;ESTABLISHED
532;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$489 ;ESTABLISHED
533;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$49 ;ESTABLISHED
534;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.250 ;ESTABLISHED
535;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.779 ;ESTABLISHED
536;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$99 ;EARLY
537;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$6 ;ESTABLISHED
538;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$5.772 ;ESTABLISHED
539;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$62 ;ESTABLISHED
540;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$80 ;ESTABLISHED
541;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$71 ;EARLY
542;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$655 ;ESTABLISHED
543;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$33 ;EARLY
544;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.763 ;ESTABLISHED
545;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$79 ;EARLY
546;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$72 ;ESTABLISHED
547;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.793 ;ESTABLISHED
548;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$68 ;EARLY
549;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$242 ;ESTABLISHED
550;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$535 ;ESTABLISHED
551;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.566 ;ESTABLISHED
552;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$47 ;ESTABLISHED
553;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$90 ;ESTABLISHED
554;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$28 ;ESTABLISHED
555;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$57 ;ESTABLISHED
556;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$663 ;ESTABLISHED
557;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$12 ;ESTABLISHED
558;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$28 ;ESTABLISHED
559;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.823 ;ESTABLISHED
560;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.655 ;ESTABLISHED
561;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$5 ;ESTABLISHED
562;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$102 ;ESTABLISHED
563;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$72 ;ESTABLISHED
564;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$573 ;ESTABLISHED
565;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$11 ;EARLY
566;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.306 ;EARLY
567;CHURNED;INTEGRATED;FALSE;TRUE;FALSE;R$20 ;ESTABLISHED
568;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$78 ;ESTABLISHED
569;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$286 ;ESTABLISHED
570;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$99 ;ESTABLISHED
571;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$75 ;ESTABLISHED
572;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.002 ;ESTABLISHED
573;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.844 ;ESTABLISHED
574;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$3.317 ;ESTABLISHED
575;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$92 ;ESTABLISHED
576;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.118 ;ESTABLISHED
577;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$82 ;ESTABLISHED
578;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$308 ;ESTABLISHED
579;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$413 ;ESTABLISHED
580;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.776 ;ESTABLISHED
581;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.194 ;ESTABLISHED
582;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$96 ;ESTABLISHED
583;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$76 ;ESTABLISHED
584;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$243 ;ESTABLISHED
585;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$71 ;ESTABLISHED
586;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4 ;ESTABLISHED
587;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$972 ;ESTABLISHED
588;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$367 ;ESTABLISHED
589;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$17 ;ESTABLISHED
590;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$20 ;ESTABLISHED
591;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$945 ;ESTABLISHED
592;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$713 ;ESTABLISHED
593;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.936 ;ESTABLISHED
